material_id,formula,Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),K_r9_pred,G_r9_pred,gamma_r9_pred,K_r9_spread_log10,G_r9_spread_log10,Kappa_r9_gamma,Kappa_r9_p05,Kappa_r9_p50,Kappa_r9_p95,Kappa_cal_derived_matbench,id_unverifiable,has_oxygen,stoichiometry_pattern,family
2d261f65ce,Rb6I4O,22,1027.22932360864,3.350805194624979,2072.84816,20.039749593784546,9.795070954340687,2.1249366586065346,0.0898634901879912,0.0974540359819814,0.3411323996688897,0.1719996526142839,0.3396473199644317,0.6327196314436037,0.6183998305141248,False,True,"ternary oxide (A-B-O, other ratio)",other oxide (mixed-anion / molecular-ion)
ee5a883006,Cs7Nb(SO4)6,38,814.0904442553178,3.262821424971796,1599.6201433,39.1750546482056,15.855755056697417,2.095681616207965,0.0890855778896992,0.0773919593394888,0.3943131821178334,0.2422946912582805,0.3952455705762813,0.65051331103185,0.1599557210638061,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
51bfd70f1b,Ba3BSbO3,16,409.3061382179499,4.807906188166757,1185.1004,35.037925805292794,14.411536335492746,2.11212890203068,0.1734816385505378,0.0546321327936266,0.5225837536262604,0.4038163268441876,0.5191943267662077,0.6735458030786121,1.0902371760924243,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
b52c3705f5,Cs2Te(OF2)2,9,189.0866464945939,4.403271261803082,501.4033166,32.567646728121964,10.463837593189734,2.124147715941708,0.2567196984731924,0.0844299786222978,0.460657330901485,0.3158237828797678,0.4578909868952334,0.676577324690093,0.6672588542316138,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
1f21f7a1c6,Se4I2O11,34,669.0549189417086,3.701245449235851,1491.2846800000002,42.22744980474789,18.684911738364544,2.1280556515002464,0.0582709437875318,0.0533284909773872,0.4791788669978378,0.3418884469501054,0.4838797296575588,0.6799018509437593,0.260951285181883,False,True,"ternary oxide (A-B-O, other ratio)",other oxide (mixed-anion / molecular-ion)
d514ba2f7c,Rb6Si2Se6O,30,1023.0267437083204,3.4370059143247955,2117.4744,27.445825906705767,14.11850582339147,2.07248441136352,0.0680220282856457,0.0855715425859652,0.4493164149384171,0.2626255621128969,0.4473647111410203,0.7387192419338,0.4127758614251182,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
6b5a97c315,KRb(CO3)2,20,381.8363059138817,2.12730489630508,489.1678,19.03525409643276,9.366246522076269,2.010235926401723,0.146291325877276,0.1298145055828924,0.3550547087414716,0.176775242724544,0.3567545388481771,0.7452240021519688,0.1034224367931577,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
ccd3662a08,Rb6Ge2Se6O,30,1064.7928147492814,3.580120815635219,2295.6923999999995,22.920356907354908,11.71551939678526,2.097162656583262,0.1024028533808502,0.1240197717680534,0.3290755951285959,0.1474853099336047,0.3333816216892114,0.7524174135370744,0.2799810274253416,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
aa6c5c6c86,Ba3MoI2O5,22,560.2295284646169,4.989813632505656,1683.4538799999998,44.15154440528804,17.943757962483623,2.22324866880154,0.1111979731414287,0.0684296453127371,0.5152806946675613,0.3448121693613996,0.5177056041869558,0.7581525710795911,1.3603785065416425,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
17b77551b6,CsTeOF5,16,360.08787966949814,3.42630284415883,742.9937358,29.51390681177288,10.854226353463622,2.2175670938918177,0.2780133176895646,0.1567542828284762,0.3496826325859821,0.1688841587742024,0.3568681671983019,0.7607255705406043,0.2139532684328162,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
dae6a75e32,Ba8Sb3PO2,14,511.1863364926739,4.959883939196477,1526.868562,22.22351471160143,11.01665894405688,2.158624425432968,0.0955901631173703,0.1066489196876443,0.4025511958138025,0.2153406690544924,0.3977477546852686,0.7725713079568729,1.6784634886349692,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
873d0bb629,K2HNO6,20,344.8460613027252,1.8221851058483736,378.41528,22.6304973340124,11.824147551167671,2.012385122364208,0.0884876384027891,0.0785126252665154,0.5241236058269627,0.3526326334204359,0.5268099191607983,0.7863881656888901,0.1915259519923938,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
be479fdd7f,Rb6Se2O9,17,400.0525677471349,3.381747360362712,814.7213999999999,43.92146628643832,15.76792152999297,2.175953561451624,0.0916389278015422,0.0425068104506049,0.6267230321159273,0.4984757551014025,0.6262630796013808,0.7867055333069956,0.4204121496877417,False,True,"ternary oxide (A-B-O, other ratio)",other oxide (mixed-anion / molecular-ion)
598433b870,CsK(CO3)2,20,404.1895127877263,2.399434822304594,584.0431037999999,19.17893847519572,9.436991588269947,1.993788516159815,0.1702809344519828,0.1556462470038692,0.3502976885707644,0.1435410884476441,0.3519369160852608,0.8529978796782186,0.0948244691042325,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
9beef70c51,Rb6Ge2S6O,30,946.5781067078397,3.0400398492069263,1732.9524,34.83958169176154,16.488141609066545,2.1012349188976818,0.1241102856937345,0.0886470447991545,0.571926200129819,0.3557044113349929,0.571281029742852,0.8833724904325521,0.3775655044097686,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
202c5cdf03,Ba2SeO5,16,324.8918392221779,4.432416695582663,867.222,26.772621206880626,12.550606143354374,2.176284596623883,0.130159563290325,0.1359378861004705,0.3831958035350876,0.158295668996477,0.3786423269333339,0.8945714269392443,0.7312435061578819,False,True,"ternary oxide (A-B-O, other ratio)",other oxide (mixed-anion / molecular-ion)
9031620592,Rb2Na(CO3)3,30,509.0487992031999,2.439695455189731,747.90413856,27.772147056164624,12.953007891187903,2.0251376520700477,0.2123128499323452,0.168761282130627,0.3901992585215952,0.1523806767072728,0.3803956891610891,0.9183348061151512,0.1234225994388831,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
3b19c19f7a,CsRbBO3,12,252.4453574949005,3.646510240207419,554.3649038000001,23.75701095965732,10.214668005709315,2.0404448258251127,0.1827849374452988,0.1188150687856098,0.4363328536363892,0.2088402191616333,0.4441339671269875,0.9196448555932072,0.218500980865588,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
74ed084e87,CsOs(OF2)2,16,318.3910821963132,4.497014540080579,862.2557294000001,49.82649218309386,15.341626394463445,2.227573608296598,0.2549911880363114,0.1020181313499376,0.488765527130535,0.2593335204055579,0.4849751406273615,0.9205114157216566,0.2487525291606602,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
1a930c59e5,Cs3K(TeO4)2,14,330.8385734642044,4.120798028727227,821.0098557,28.453202596628863,12.101404382221505,2.1923369016025425,0.1275666662013501,0.1115953888051181,0.4266301450537965,0.1992667598511417,0.4277965614740863,0.924353381935938,0.1853403392511274,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
57f5a4b304,Rb2BO3,24,483.6308158954538,3.1553011408080347,918.9792,25.06785831453461,11.121922151821773,2.0188443804049183,0.2395774261721785,0.1832973840483893,0.3379543168920168,0.1118417438159145,0.3340497980202236,0.9618728561676912,0.2358400673911579,False,True,"ternary oxide (A-B-O, other ratio)",other oxide (mixed-anion / molecular-ion)
40bfba50d6,Cs2Na(CO3)3,30,570.2297456241159,2.7305000328469298,937.65474616,22.42693924677277,10.945183700966837,2.011011557754749,0.2064504965913655,0.1877292810563902,0.3014976042127492,0.0942875288942693,0.3057838459273253,0.9627444457754276,0.1000950401833347,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
05ea6f143a,K7Nb(SeO4)6,38,719.6867239544702,2.824929887984506,1224.34008,45.98652549403389,20.45996003339782,2.152619783543297,0.1154685488749497,0.0882432560563925,0.5621348738877703,0.3187594934658235,0.5639938256864937,0.993909114694404,0.3444487413816443,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
c558a8d7d8,Cs6Si2S6O,30,1021.9879043392108,3.4510800860090955,2123.9862228,31.030544804577268,15.539427664327595,2.0621770328253595,0.1560472308725653,0.1335728052389934,0.5232752694455821,0.2689973065923575,0.5183299298758881,0.9976844490612256,0.3962478712384433,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
d9e6c7df60,LuW(SeO3)4,36,642.2886756863801,4.481129127936549,1733.2795999999998,75.25892934179687,30.46805404914976,2.090467633351716,0.0875922579400159,0.044603875064579,0.8788335708555977,0.7654356265293047,0.8771532276641256,1.0133556541139372,1.0766089108562942,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
2a82346bd5,K6Si2Se6O,30,928.4281584294044,2.791996934633695,1561.0404,29.104565122592103,14.663643184048643,2.0741823710943077,0.1227507498337318,0.1181665190919121,0.5102580272785573,0.2535597860725766,0.5114160714559046,1.017661657213539,0.3963299035993949,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
23267212d3,LuNb(SeO3)4,36,650.7513854752007,3.95877887206366,1551.4123599999998,77.19971562557495,30.873003549605325,2.0851765701892937,0.0977429599915423,0.0362660085391978,0.963157752162874,0.8908261396683155,0.9643565336146346,1.0435677163894266,1.3504124021910713,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
5f851740ac,Sr2VIO4,32,614.143973830729,4.51088730005528,1668.3342799999998,54.58050372673267,27.670223537268004,2.132760371275474,0.0590381367934276,0.0393865546912464,0.8015149547442786,0.6212927247141643,0.8065039605068767,1.0442631314215018,1.962780268398334,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
22dc48cbb6,Rb5Au(ClO)2,20,615.4109835958365,3.924405840118317,1454.420738,45.98976967317784,17.54500994867086,2.1948833449089595,0.1748409776176251,0.096997769537809,0.6567105478060392,0.3983757356815086,0.6519171143319121,1.0481874571937762,0.3528155462502623,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
f3c365f53b,Cs2Ti(SeO3)3,30,597.7421343914783,3.85896024930629,1389.1050076,59.06097388036504,27.213590343160245,2.103964096454197,0.0443658119806161,0.0052484218263967,0.92152123653375,0.814855551275024,0.925944128412658,1.050076973535777,0.5481880539119677,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
057d5f7f8e,HgBrNO3,24,502.46091672080064,4.527578449076853,1369.9956000000002,45.40827872467793,16.233307623079885,2.0555612811712014,0.2824055461689669,0.1487012164579905,0.4876008215923892,0.2246648291863878,0.4918317763696974,1.0509331991463675,0.3833900819822354,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
1c9395220d,TmW(SeO3)4,36,647.6677229345775,4.4129775577399855,1721.21402,75.10113693459434,30.50684476487291,2.0904057550284274,0.1126755818691093,0.0533937515364113,0.8897071083744426,0.7311348050397312,0.8894719935436661,1.0652113772128369,1.1129451858287345,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
54d609ecee,Ba3Co2Cl2O5,24,512.0291830890675,4.41542262086609,1361.50078,73.27805484059374,26.550538781755453,2.128337519581796,0.173977013861383,0.0446087927607061,0.966151259857855,0.8727170797649723,0.9640270091800012,1.0676415158646606,1.2115435749655306,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
26ed1c9e8c,Ba2CrIO4,32,792.1599787361215,4.339606249033227,2070.20868,56.649672274980766,23.874926624587665,2.1934448146386583,0.1148959362220574,0.079440269455343,0.6736347377155717,0.4322814461892451,0.6745760729203271,1.0764921538770502,1.4386803025702517,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
ac07f14d29,SbIO2F11,15,276.7874514765303,2.937545828310168,489.6457052,83.43834252268783,16.903902206228754,2.184099389748223,0.2573490482038701,0.0747454669280619,0.7482004857686438,0.5166142971995489,0.7509835397932839,1.1022935293214164,0.1482327951829133,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
2d47f128da,K6TaIO5,13,342.1238874974153,3.021082608878529,622.43915,52.185600469633314,16.53487951473776,2.134278341140113,0.1257926960385967,0.0394551001779403,0.9235262899806196,0.7658986077410583,0.9180171255645794,1.114657865260094,0.4994636511422191,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
132ab330d0,K7Sb(SeO4)6,38,711.5644362171804,2.9245097054559137,1253.1937,46.9925485230366,20.787043913070693,2.13207962291321,0.1266757576024758,0.0962239642977884,0.5754120295324651,0.2991692992892723,0.577731740076674,1.1354383899801812,0.2841395780330377,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
ef63050749,Sr2AsIO4,32,609.662184526396,4.805306771553765,1764.25468,45.65832763856015,23.288129680248225,2.088019010240742,0.1024738687730661,0.0944826198658866,0.6254339427062247,0.3392846072427778,0.6228045363519747,1.1378120427281635,2.0822965707355525,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
36f4c0e11e,Sr3TaP3O,32,854.5628796480405,4.2961256577357645,2210.9142640000005,45.51178620404506,22.078244421980745,2.0869056500937777,0.0468893481172413,0.0676025702736391,0.6848755241972819,0.4252530054057445,0.685508874750875,1.1420988550877795,1.110747519146837,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
7e500a6935,Ba2SrBPO3,16,345.866699398465,4.340737330791524,904.113924,33.97605655818006,16.000250982897384,2.12114429639222,0.1603329232030921,0.113811574621156,0.6013040215695863,0.3157303806842469,0.6015806558481889,1.14442024890742,2.3932681456997167,False,True,complex oxide (5 elements),other oxide (mixed-anion / molecular-ion)
f64e3a6272,Sr3BSbO3,16,347.6101085060769,4.236536814561983,886.8584,35.44903570116036,18.1642346389357,2.030043507193305,0.0861660929067436,0.0691006444935938,0.8062853953089857,0.5655742717763664,0.7938190689952535,1.14563221998928,2.1340556447572188,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
1766baf641,Rb5Ag(IO)2,20,669.027926609967,4.075547013246903,1642.02988,39.05504469946542,15.72740467513837,2.184292831469191,0.1893750147259503,0.125273986992761,0.5677728968338547,0.2885736447485023,0.5808496555411641,1.1492819670763,0.6511444609560664,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
2014345448,Sr6TaNb(P3O)2,32,852.4842226754023,3.963612138096362,2034.831264,47.64451686408236,22.92325375492807,2.093693938966377,0.0486681551804993,0.0647743990954112,0.7487659787463367,0.479055656520024,0.7538424269825976,1.1540169198816437,1.0859484165806927,False,True,complex oxide (5 elements),other oxide (mixed-anion / molecular-ion)
c06d3bd7b9,KAu(Se2O7)2,20,451.408783429336,2.85418992165726,775.896469,43.813129427615095,19.998761377620337,2.084575793889124,0.0809730910777138,0.0529669655197685,0.9403483716592824,0.7583399716450316,0.9394337057815988,1.1613860832580345,0.2218813149190607,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
33513b1219,Rb5Au(BrO)2,20,625.3223388481257,4.33436130188368,1632.224738,49.971813936305374,17.888192376229046,2.2169540317489465,0.2041723734852761,0.11475581163932,0.6333494913738599,0.3421807273088098,0.6316868340986741,1.171196928423377,0.3712159861206631,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
a76d2f2423,Bi2(SeO4)3,34,667.4237884975463,4.213815275717704,1693.6672,47.67224794453372,19.13843607202276,2.132500133201102,0.1846956075534671,0.1447530910286919,0.4640457323974602,0.1723036249460476,0.4691890880549576,1.1715786232619565,0.2796745881259959,False,True,"ternary oxide (A-B-O, other ratio)",other oxide (mixed-anion / molecular-ion)
16fe0baa99,CsNa(CO3)2,20,358.5962283047631,2.555321641050599,551.82604236,25.155150941200407,11.901687191164813,2.044925607776412,0.1826511831792298,0.1676993392172841,0.4393169471989013,0.1645536497705396,0.4389666871493953,1.1747947005965558,0.1834951962168043,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
fda8d397a8,Rb7Nb(SO4)6,38,714.8630611062276,2.9443782140588803,1267.55658,51.38930679724551,20.60698404365373,2.093255620428268,0.1454461174326588,0.1195905246737784,0.5904728206373047,0.2914460050310866,0.5890525148030605,1.18942744114059,0.1764562252593514,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
8281a4da2b,LuMo(SeO3)4,36,635.5781088952057,4.069139085582188,1557.4796,79.4447901228022,32.271897938700754,2.0950403462299927,0.1146202211437624,0.0489356848772058,0.997133089319077,0.840867139969374,0.9991067140958186,1.192626019513119,1.4330869334996776,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
ce47fe5b47,Sr12TaNb3(P3O)4,32,853.467571186449,3.7877484408711335,1946.789764,48.2787220128791,23.12404148179012,2.0973210731163987,0.0521383394504295,0.0650260690792201,0.7735949938096671,0.4851845775834936,0.7795348426308033,1.194516020146814,1.0702020278590292,False,True,complex oxide (5 elements),other oxide (mixed-anion / molecular-ion)
bf7c3156bd,Ba3ReBr2O5,22,514.8314013498814,5.405731322265616,1675.986,61.879175287497205,23.090275210412607,2.2591746951695564,0.1306751126373258,0.0930765267419192,0.678928756529831,0.3907483355560894,0.6852492477129074,1.1964693140067135,1.138036841688996,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
7a93042cd8,Sr3BiBO3,16,355.3284315192285,4.959717909086519,1061.2992,34.67030739472339,17.434423574502116,2.0543051982438283,0.1028533145942331,0.0974014127496681,0.6892535433111453,0.3860719841360026,0.6814162538563756,1.2054362116604471,1.857882591141484,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
11248b5165,Rb6Si2S6O,30,907.6840124727354,2.8442686854875525,1554.7344,36.8843858026394,17.350586458973364,2.1028958200606724,0.1557210340226296,0.1163369412224168,0.6284742419665552,0.3316887203914128,0.6247382509684983,1.205703734146362,0.5224520863429862,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
9779328d17,Bi4MoSe5O24,34,684.0597605451537,4.152556066848345,1710.6472,57.23516799430388,20.2814213961084,2.138938560253366,0.2024409953608173,0.1376736985577028,0.5120276348786064,0.2148910155404202,0.5201750124287129,1.2063269682255278,0.2811034356688627,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
e7a5bce39c,Sr3NbP3O,32,854.4842132811342,3.612148783658952,1858.748264,49.06374358882483,23.30645735729058,2.1002917488460686,0.0579080209679067,0.0657639234578256,0.7996448016247666,0.5139988680524765,0.7984278751115407,1.2269010408314047,1.0595716161383828,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
27f3fc5273,K3NbS3O,32,967.734045193252,2.21280061376418,1289.58272,43.9752165895322,17.441734262522065,2.1723428216625424,0.2342685662070847,0.1174496133440895,0.6437098396819592,0.3379148254413545,0.6496473463965905,1.233786704449315,0.8833903221888993,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
ded6a989e0,TmMo(SeO3)4,36,641.9461701104509,3.997563156152453,1545.41402,78.92392058436818,32.31111972310468,2.092670561160175,0.1313948900161562,0.0539170534781444,1.0133942362637856,0.8178803928532536,1.0141219375965052,1.2432657087469086,1.4375473666425256,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
f41cb2194e,Ba3RuBr2O5,22,514.7049246919404,4.857722323209047,1505.7119999999998,62.20711076570893,21.34656013754458,2.258115249051988,0.1695019323825067,0.106481227863739,0.6380914412853087,0.3302835806176119,0.6389774655508764,1.2451947243129655,1.2300234380867838,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
ff2b304351,Sr2CrIO4,32,603.9870573268487,4.59834202782244,1672.55268,53.72317384517923,28.267871657175405,2.088528525234089,0.0382403087952081,0.051847799541369,0.8513010381953158,0.5769491708983718,0.84927301744185,1.253358894430778,2.048864572832125,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
227d88029e,Ba2Bi2Te3O2,9,283.4171960632256,6.488327362617461,1107.4136,39.60095164431231,18.43847575562772,2.093249561786662,0.0756537673470455,0.0430594332829502,1.0409958048067507,0.8691045345430707,1.0433096712616854,1.2640755784861435,1.7259958420546426,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
f0c141e935,BiSb(SeO3)4,36,661.1872129818698,4.212070449666871,1677.1464,75.03147687141255,30.853374801199323,2.117967894318544,0.1479645237190264,0.0653910566911675,0.9069373389242376,0.6405123812714031,0.9091929004754804,1.2724173624893662,0.2949094472002658,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
1e9bcc31cf,CsVSeO6,36,667.2272882798995,3.5718382287713744,1435.2134076,48.46682311588975,18.99938797524265,2.110666068970605,0.2041380380394842,0.1494314857607981,0.4813136617804844,0.1719374892688112,0.4888806029925338,1.285169857490139,0.2315700927378943,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
d46a92112b,KRb3(TeO4)2,14,307.31918213966543,3.6672059015590768,678.6968999999999,28.75185290050231,12.606210843741817,2.1053204258402745,0.1657972397335762,0.1493562123301939,0.5115001060722936,0.1990190370603358,0.5005935913481041,1.288876692455149,0.2771707303315434,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
86555e54d5,Rb6I2O9,34,734.7159709803115,4.116159457143596,1821.22068,48.86963901110804,16.810780002615232,2.21463498590118,0.2681782682361045,0.1986749738992637,0.3686969785611125,0.1174629986441094,0.3870344494096882,1.3179980135382066,0.6816470376092296,False,True,"ternary oxide (A-B-O, other ratio)",other oxide (mixed-anion / molecular-ion)
9f93838675,Cs3VSeO3,16,462.4336133470516,4.1411067907722,1153.2321114,39.02026867263808,14.443094074440404,2.173434803367752,0.2420604347515574,0.149962229491064,0.5546487162362582,0.2388954085495831,0.5511209982887422,1.3199240559494814,0.5070983980951154,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
87cfa9da70,K6NbIO5,13,342.79377768854914,2.588693943477255,534.39765,57.16748158860701,16.79814518857456,2.1457156334498717,0.1782069389029056,0.0539160437311121,1.0116869020104704,0.7898437412117554,1.018351983360729,1.3256475358836632,1.1813085212661243,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
25bf62df89,K6VIO5,13,329.33264799007753,2.482911604397427,492.43277000000006,41.107954229140944,15.92916685751466,2.1805531982559887,0.1237383025374763,0.0534557178111655,0.9047350671311792,0.6129531158854943,0.9039825357333308,1.326771868452595,1.1605660532901745,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
50beed8ac0,Cs5Ag(IO)2,20,767.7431384868047,4.577540762107627,2116.406399,39.273299161908,14.3315883720921,2.1602738150356338,0.3424913652251544,0.1891821274842907,0.5004018233957094,0.184200692093873,0.4958274662618089,1.3340401945202174,0.5344475835449214,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
cb05d3e591,K6SbIO5,13,347.2432501604565,2.693503009839982,563.25127,53.98062458406328,16.280301798509683,2.135472115217864,0.1689816913195691,0.0632208429908738,0.9598804549615292,0.6838659791088183,0.9494539190856076,1.3453419167559768,0.5484005363772717,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
b02a430f88,K3AsSeO3,16,374.69753171707714,2.828959436866581,638.3494,41.40314509763323,17.729705944462687,2.1107500776902186,0.171568732730573,0.0792329882525749,0.9033118241353352,0.5833049511083475,0.9049249193313856,1.3463420520385003,0.5860175497545098,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
bc8ab2046a,Rb5AuCO5,24,603.8447591844034,3.939642269535901,1432.626538,42.6030941671643,17.36085279975164,2.121009294396097,0.2395168478699116,0.1582042975628841,0.5744276989567965,0.2322749387562024,0.5566614796343925,1.3536364486564516,0.2007112734213357,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
cd928b1f64,LuAg(NO3)4,36,528.3844713729441,3.336605002918525,1061.7096,34.93633738030607,16.58997957216667,1.984841193930971,0.2837719708309904,0.2378169082158238,0.4246225820405988,0.1319931837913731,0.4436744433814217,1.3604536216670036,0.1173996024106553,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
c63ce5d687,Ba3Te(IO2)2,10,275.5472865962884,5.166900842907398,857.3875400000001,45.49366422349207,18.682145803457274,2.175080513776058,0.1235333843522884,0.0662333960617967,0.9800359025808432,0.6988369672332172,0.9704152730669958,1.360866199860737,1.839160151503464,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
2412370dd6,Rb7Sb(SO4)6,38,701.9491928277967,3.066802851890313,1296.4101999999998,54.84304582028764,22.60255047768081,2.078804267100874,0.1627828877530714,0.1315265608365235,0.6697827961184146,0.3112859165792621,0.6595644007710058,1.3800904305173871,0.1832491407387026,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
d951a0308f,Rb3VSeO3,16,409.6900059233368,3.520599745545268,868.6062,44.48112839489349,17.02044611546809,2.177015891794092,0.1891193007160291,0.1128518314174153,0.7360759447868472,0.39341356279921,0.7311273396937311,1.383238578130657,0.7342663497009582,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
363c012f43,Cs2Ir(OF2)2,18,367.3544118595944,5.11712296993457,1132.0406332,69.54890427481415,18.039913348764117,2.1667992168956958,0.2918264104221204,0.1450242662516332,0.580526736565165,0.2453977791820601,0.5743161344225488,1.4013322351452384,0.5080544380320932,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
a72b38c879,RbNa(CO3)2,20,328.0205300054821,2.3132227544966386,456.95073856,30.987928802581152,14.213972939565572,2.024046846585912,0.1602112545621825,0.1598572069728782,0.5977216361534088,0.2523647255189028,0.6003857997900588,1.404502481527414,0.248973305319087,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
486d349d72,Ba5Cr2FeO12F,42,795.2965484363633,4.415860469705553,2114.9268064000003,53.15691289291009,25.06169152477203,2.1432976891539397,0.0921489027837951,0.128638561027601,0.5746938907695252,0.2467125066394953,0.5807858451339953,1.4056132665162708,0.5897784186011118,False,True,complex oxide (5 elements),other oxide (mixed-anion / molecular-ion)
3a03aea2fa,K2CNO6,10,177.0808619082027,1.8774315170006557,200.2104,17.724173462367656,8.131406033610785,1.962977692520128,0.242693341167498,0.1831456301177184,0.4969080555247336,0.1875628971008983,0.5014831126258121,1.411090133886828,0.3806004985020068,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
23dd2e2cc8,Ba12Al3Ni(O4F)4,36,642.823077781514,5.475206336728289,2119.5460286,86.37175490059509,36.48138213444452,2.000073830664896,0.1293667235893995,0.0474697875970518,1.1393552945067955,0.912417102358562,1.132882992268727,1.4115313834411112,1.3436169266549989,False,True,complex oxide (5 elements),other oxide (mixed-anion / molecular-ion)
c7f6dcb7b7,CsMoOF4,28,575.1156014212854,3.7054449862256313,1283.3538588,76.67782417073687,22.974933074905675,2.2065739312313952,0.271749128680886,0.120427331895467,0.7017123308111481,0.3456221536672688,0.6922621919896826,1.41318288034726,0.3737728043725912,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
bb6b491a2c,SmSb(SeO3)4,36,661.2316161151955,3.917362886918932,1559.9056,78.20386600599319,32.23350825668685,2.1086909179816997,0.146322550082141,0.0624876850217752,1.0135283480033703,0.7148217181506596,1.0003056608781618,1.425312454180827,0.5644535821129624,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
b7e77d5b5e,Ba12Al3Co(O4F)4,36,643.5344117476828,5.469773043326665,2119.7858236,86.85090084318867,36.6015745517108,2.001378925456903,0.1312458627615015,0.0464259804880921,1.144519684442146,0.927573680083714,1.1472961657870695,1.42861410944129,1.3145395390855907,False,True,complex oxide (5 elements),other oxide (mixed-anion / molecular-ion)
